image_id,parent_image,x_min,y_min,w,h,label_id,label,root_url,unique_image_jpg,score
102,FLIR1_20230318_214619_970_3885.jpg,335,96,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,336,15,8,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,336,181,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,336,145,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,336,305,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,337,47,7,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,337,315,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,337,284,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,337,156,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,337,79,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,338,246,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,338,133,8,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,339,257,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,339,114,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,339,332,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,339,59,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,341,293,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,341,169,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,341,324,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,341,125,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,342,190,4,4,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,342,279,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,342,106,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,342,216,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,342,71,6,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,345,263,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,345,206,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,345,229,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,345,83,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,346,345,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,346,41,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,347,152,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,347,143,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,347,96,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,54,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,64,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,115,6,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,15,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,254,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,304,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,348,243,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,349,173,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,349,358,5,9,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,350,314,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,350,220,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,350,136,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,350,30,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,350,160,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,351,196,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,123,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,282,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,185,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,76,5,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,105,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,339,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,352,292,6,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,353,330,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,353,231,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,353,40,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,353,49,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,354,255,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,354,87,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,355,10,4,3,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,355,168,7,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,355,366,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,355,151,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,210,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,352,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,178,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,67,6,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,18,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,356,264,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,357,326,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,357,58,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,357,245,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,357,96,5,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,357,29,8,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,358,115,7,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,358,128,8,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,358,191,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,359,143,3,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,359,317,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,359,307,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,359,275,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,360,78,8,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,361,186,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,361,340,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,362,237,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,362,200,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,362,162,7,4,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,363,257,9,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,363,154,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,363,87,8,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,364,24,7,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,364,330,5,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,364,62,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,364,247,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,364,41,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,365,224,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,365,138,6,4,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,365,54,6,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,365,145,9,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,365,105,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,366,301,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,366,374,5,11,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,366,363,5,10,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,366,344,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,367,173,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,367,267,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,367,207,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,367,193,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,367,15,3,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,369,284,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,369,119,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,369,182,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,369,241,8,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,370,313,3,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,370,275,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,371,217,6,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,371,334,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,372,249,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,372,232,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,372,96,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,372,201,6,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,374,324,3,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,374,351,4,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,376,286,7,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,376,132,6,9,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,376,377,5,11,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,377,300,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,378,257,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,378,228,6,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,378,245,8,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,378,341,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,379,271,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,379,216,5,8,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,380,310,4,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,381,328,5,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,381,367,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,382,237,8,9,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,383,354,6,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,385,296,5,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,387,18,7,6,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,388,335,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,389,346,4,5,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
102,FLIR1_20230318_214619_970_3885.jpg,389,378,4,7,1,[sandhill_crane],/data/local-files/?d=batch1_val_iimages/,FLIR1_20230318_214619_970_3885_tile_R.jpg,0.25
